THEFT,41.7809409553,-87.7003322964
THEFT,41.9829725089,-87.6687934168
THEFT,41.8737885975,-87.6856883852
THEFT,41.8888726474,-87.6444764595
THEFT,42.0220897427,-87.6667006864
BURGLARY,41.7650911624,-87.5618104552
BURGLARY,41.7202356811,-87.5708782883
THEFT,41.938666597,-87.6578597337
BATTERY,41.7526351601,-87.6262660417
THEFT,41.8237132698,-87.6171415659
MOTOR VEHICLE THEFT,41.8718413424,-87.7183487491
ROBBERY,41.7357386127,-87.6388901759
CRIMINAL TRESPASS,41.9152407831,-87.6342876005
CRIMINAL DAMAGE,41.7806676925,-87.6838251239
NARCOTICS,41.8744658697,-87.7257589284
BATTERY,41.7514034231,-87.5697362981
BATTERY,41.7418269023,-87.5686625723
NARCOTICS,41.8787347224,-87.7276095824
OTHER OFFENSE,41.7526987056,-87.5834823108
THEFT,41.7818073693,-87.608269582
OTHER OFFENSE,41.7292503642,-87.5544545767
THEFT,41.8957883645,-87.6313740626
THEFT,41.9941777017,-87.6651232958
NARCOTICS,41.9537907008,-87.9074733322
BATTERY,41.8793497264,-87.6977059339
NARCOTICS,41.8800324883,-87.7380554438
CRIMINAL DAMAGE,41.7536768855,-87.5645638804
NARCOTICS,41.8718407945,-87.716711211
THEFT,41.7947840435,-87.6063667471
BATTERY,41.7779056648,-87.654181999
BURGLARY,41.7112587401,-87.6125056593
THEFT,41.8065345151,-87.7160247367
ARSON,41.7658654597,-87.6125801978
NARCOTICS,41.8720165094,-87.7020780722
MOTOR VEHICLE THEFT,41.7500930059,-87.5782465159
NARCOTICS,41.8716237317,-87.7181966274
THEFT,41.900702635,-87.6733755046
OTHER OFFENSE,41.7508800579,-87.6246874884
BURGLARY,41.7658139993,-87.6748733593
OTHER OFFENSE,41.9766532154,-87.9009844631
KIDNAPPING,41.9056928866,-87.6674096856
THEFT,41.7109763741,-87.6406656868
CRIMINAL DAMAGE,41.8406727096,-87.706290937
THEFT,41.6812726813,-87.6806816412
THEFT,41.8958646227,-87.7520972416
MOTOR VEHICLE THEFT,41.8568016899,-87.6589898557
THEFT,41.7467332012,-87.6546535516
OTHER OFFENSE,41.8250506512,-87.6124634405
ASSAULT,41.7365735105,-87.602271513
ROBBERY,41.9302910436,-87.7697113438
THEFT,41.90873056,-87.6836637682
BATTERY,41.9101441365,-87.6432595477
CRIMINAL DAMAGE,41.8961051747,-87.7459794927
CRIMINAL DAMAGE,41.886675572,-87.6935201551
THEFT,41.9393702074,-87.7135139416
PUBLIC PEACE VIOLATION,41.7503705233,-87.6708314767
CRIMINAL DAMAGE,41.9032366897,-87.6673911281
BURGLARY,41.9775828064,-87.6551684644
BURGLARY,41.8777613858,-87.7484241115
ROBBERY,41.808465051,-87.6680838062
ASSAULT,41.7359081687,-87.6474727786
BATTERY,41.8904670167,-87.7062559258
CRIMINAL DAMAGE,41.7800531559,-87.6498000197
THEFT,41.9775286249,-87.8410210503
CRIMINAL DAMAGE,41.9086587352,-87.679711565
THEFT,41.8221018345,-87.6888656963
CRIMINAL DAMAGE,41.6541146201,-87.5457660058
THEFT,41.752294304,-87.6627931211
BATTERY,41.8760403858,-87.7445953623
THEFT,41.7858786882,-87.642360731
OTHER OFFENSE,41.9689267653,-87.7061893553
THEFT,41.7900170087,-87.7019518107
NARCOTICS,41.7639763128,-87.628777002
WEAPONS VIOLATION,41.8795205205,-87.7367015322
BATTERY,41.8792775943,-87.6275596111
NARCOTICS,41.8729579377,-87.6991167747
THEFT,41.9898032824,-87.6580587223
MOTOR VEHICLE THEFT,41.920492675,-87.7448042243
ROBBERY,41.8854425902,-87.7108478199
BATTERY,41.8483475769,-87.6829464432
THEFT,41.9179348748,-87.6575419666
THEFT,41.8096251758,-87.607680866
ROBBERY,41.7934542106,-87.6695738892
ASSAULT,41.7519526578,-87.6344752949
OTHER OFFENSE,41.8822939985,-87.6245188746
NARCOTICS,41.8637773903,-87.7273910059
THEFT,41.7904842059,-87.6452045114
BATTERY,41.8794943239,-87.7100683228
THEFT,41.6920052396,-87.6620063449
BURGLARY,41.747259995,-87.6948513472
CRIMINAL DAMAGE,41.8396801289,-87.6464648773
THEFT,41.8808333759,-87.7259189401
CRIMINAL DAMAGE,41.9016109303,-87.6966991076
BATTERY,41.8984770189,-87.6254492283
BATTERY,41.7468684864,-87.6328411093
THEFT,41.8742699951,-87.6416481504
BURGLARY,41.9261714867,-87.7106541559
THEFT,41.8891684782,-87.7147633805
THEFT,41.867246866,-87.6275671283
THEFT,41.7406746071,-87.601151408
DECEPTIVE PRACTICE,41.6961607854,-87.5958455507
THEFT,41.7361571241,-87.6278537383
OTHER OFFENSE,41.9137646327,-87.7935652715
NARCOTICS,41.8774097589,-87.7303136274
CRIMINAL TRESPASS,41.86369244,-87.7054456414
THEFT,41.9241184979,-87.747085914
THEFT,41.7546443643,-87.7413851325
BATTERY,41.8023271993,-87.6938905148
THEFT,41.873013952,-87.6938767233
THEFT,41.8939679183,-87.6298624051
DECEPTIVE PRACTICE,41.8804795373,-87.7551927433
ROBBERY,41.7762953787,-87.6011166737
THEFT,41.9043298235,-87.6316037734
OTHER OFFENSE,41.9661638619,-87.7256753126
BATTERY,41.878914624,-87.7310302131
INTERFERENCE WITH PUBLIC OFFICER,41.8250529037,-87.6180915668
CRIMINAL DAMAGE,41.7676465935,-87.6868486956
THEFT,41.7884549963,-87.7093925261
DECEPTIVE PRACTICE,41.7491759927,-87.6669042935
THEFT,41.7565261577,-87.5762396418
BURGLARY,41.7214906753,-87.5764019635
THEFT,41.7801992138,-87.6117560936
THEFT,41.7187353588,-87.6299526787
PUBLIC PEACE VIOLATION,41.9394684429,-87.7038280523
OTHER OFFENSE,41.9534041149,-87.6885960613
THEFT,41.7019993278,-87.5597381216
BURGLARY,41.7734197096,-87.6405551562
THEFT,41.92775106,-87.6900450764
BURGLARY,41.9072429897,-87.6934029957
THEFT,41.6544983701,-87.6069511065
THEFT,41.9490380413,-87.7394651046
CRIMINAL DAMAGE,41.7789363439,-87.7121648809
BATTERY,41.884129152,-87.7464894767
ASSAULT,41.7758276821,-87.7032091715
ROBBERY,41.764231889,-87.7005075559
BATTERY,41.7758276821,-87.7032091715
THEFT,41.6871368622,-87.6130642143
BATTERY,41.7522944682,-87.6684882124
THEFT,41.8104703505,-87.683773579
CRIMINAL DAMAGE,41.9103035961,-87.6994819959
CRIMINAL DAMAGE,41.8862882781,-87.7616038905
THEFT,41.8845523558,-87.628059757
THEFT,41.8992797541,-87.7089539928
THEFT,41.9769637236,-87.6562856829
THEFT,41.8680739258,-87.6272900192
CRIMINAL DAMAGE,41.7853462473,-87.6617888346
CRIMINAL TRESPASS,41.7750695753,-87.6833830196
OTHER OFFENSE,41.8168947336,-87.6212712039
DECEPTIVE PRACTICE,41.9317322483,-87.7398535146
NARCOTICS,41.7491216407,-87.5955841677
THEFT,41.832523216,-87.6168378779
ASSAULT,41.8803209262,-87.7504167583
BURGLARY,41.8840577961,-87.6823310116
ROBBERY,41.8346155678,-87.6113360012
BURGLARY,41.7456181824,-87.6267461238
BURGLARY,41.7547266542,-87.5586508242
BURGLARY,41.816778393,-87.6001604729
THEFT,41.8896340462,-87.6297446894
CRIMINAL DAMAGE,41.9390208771,-87.6458849953
BATTERY,41.7891538272,-87.6573231554
ASSAULT,41.810338565,-87.7029737732
THEFT,41.7721797159,-87.6742107125
NARCOTICS,41.7329562243,-87.6494715873
OTHER OFFENSE,41.811400304,-87.6895598848
MOTOR VEHICLE THEFT,41.9095391219,-87.7440121191
THEFT,41.9368186911,-87.656284136
MOTOR VEHICLE THEFT,41.9807411439,-87.6904204208
BURGLARY,41.9664101579,-87.7188446945
BURGLARY,41.9694407788,-87.7083575509
ASSAULT,41.8949169354,-87.6516214884
ROBBERY,41.886824043,-87.7508093602
BATTERY,41.6776456644,-87.6618005248
THEFT,41.8688045237,-87.639096677
DECEPTIVE PRACTICE,41.9616118337,-87.6754975625
NARCOTICS,41.6860697532,-87.6299717741
DECEPTIVE PRACTICE,41.8977652954,-87.6239584642
OTHER OFFENSE,41.9088763376,-87.646469354
ASSAULT,41.8843715872,-87.624550996
CRIMINAL DAMAGE,41.7154965677,-87.6165495443
BATTERY,41.8716673929,-87.7140656457
BATTERY,41.7339253625,-87.5542625391
THEFT,41.7604954129,-87.6844977389
BATTERY,41.9123779716,-87.6803349303
NARCOTICS,41.8822153331,-87.7063035652
THEFT,41.7681440977,-87.6734712298
BATTERY,41.8623276664,-87.7118429962
THEFT,41.9042617628,-87.6681188442
THEFT,41.8834800763,-87.6277300275
OTHER OFFENSE,41.9801279014,-87.7492315197
CRIMINAL DAMAGE,41.893900305,-87.6821392486
THEFT,41.7566172321,-87.6695211219
THEFT,41.8253089558,-87.6042567653
THEFT,41.9050817023,-87.6479537224
BURGLARY,41.9452327904,-87.6572721352
THEFT,41.8814402861,-87.7503588464
CRIMINAL DAMAGE,41.9745014502,-87.8129517879
THEFT,41.9396922881,-87.7396694449
BURGLARY,41.9452327904,-87.6572721352
BURGLARY,41.9467093695,-87.7843623252
BURGLARY,41.7426166627,-87.7393776783
THEFT,41.7507289056,-87.6268806435
BATTERY,41.6738324047,-87.6344132371
MOTOR VEHICLE THEFT,41.9190525257,-87.7120938933
THEFT,41.7577608705,-87.5862675019
THEFT,41.7413022663,-87.647268814
ROBBERY,41.8795809906,-87.7314609315
CRIMINAL TRESPASS,41.9466974003,-87.7853034632
THEFT,41.978896531,-87.9064638884
OFFENSE INVOLVING CHILDREN,41.8613201002,-87.7117646486
BATTERY,41.769924761,-87.6281363846
ROBBERY,41.7854583609,-87.7206343143
CRIMINAL DAMAGE,41.8770055943,-87.723414221
THEFT,41.9257841569,-87.7343083796
ROBBERY,41.7598020491,-87.6150084531
THEFT,41.9239611788,-87.646899192
THEFT,41.9550279526,-87.6758851196
BURGLARY,41.7630685734,-87.6761146803
THEFT,41.7863505833,-87.6207769453
CRIMINAL DAMAGE,41.7855022024,-87.634111067
DECEPTIVE PRACTICE,41.7426729331,-87.6177790296
OTHER OFFENSE,41.7433012373,-87.6342503253
BURGLARY,41.8992548125,-87.6880611291
OTHER OFFENSE,41.8768123904,-87.7389041631
BURGLARY,41.9988672048,-87.692500529
THEFT,41.8804673016,-87.7008088111
DECEPTIVE PRACTICE,41.9321635629,-87.7028708635
BATTERY,41.7970435597,-87.6535875727
THEFT,41.8637160714,-87.6763111266
THEFT,41.9551569295,-87.6649538667
THEFT,41.8860123998,-87.7735638042
THEFT,41.8376373637,-87.6232797983
BATTERY,41.9380424476,-87.7248838384
BURGLARY,41.7778605771,-87.6060189712
THEFT,41.8782022588,-87.637067181
DECEPTIVE PRACTICE,41.8637160714,-87.6763111266
BURGLARY,41.7299293572,-87.5542192366
BATTERY,41.7688144193,-87.6391310826
THEFT,41.7567928032,-87.5927292084
BATTERY,41.7634685273,-87.6141465034
CRIMINAL DAMAGE,41.736732745,-87.6066077713
ASSAULT,41.736732745,-87.6066077713
THEFT,41.8339260248,-87.6746820865
ASSAULT,41.798865434,-87.7423426421
OTHER OFFENSE,41.9030959189,-87.6272900138
THEFT,41.9298225207,-87.6846037235
BATTERY,41.9295506363,-87.7511190276
THEFT,41.6961607854,-87.5958455507
NARCOTICS,41.7289789978,-87.5545018162
THEFT,41.7447324259,-87.5538570771
NARCOTICS,41.8802900567,-87.7529911865
CRIMINAL TRESPASS,41.8785575541,-87.6278355901
CRIMINAL DAMAGE,41.720269376,-87.5697533592
THEFT,41.6615444236,-87.6355122764
DECEPTIVE PRACTICE,41.9298225207,-87.6846037235
ASSAULT,41.78854991,-87.7096886217
MOTOR VEHICLE THEFT,41.8062385848,-87.6124506286
THEFT,41.8966026306,-87.6254368711
CRIMINAL DAMAGE,42.0053462722,-87.6788883791
THEFT,41.8821396541,-87.6279761242
BURGLARY,41.7095711681,-87.7208683508
BATTERY,41.7991915548,-87.6548484861
CRIMINAL DAMAGE,41.8125312325,-87.639187459
THEFT,41.8081807453,-87.6894674085
THEFT,41.8204700425,-87.6314488625
THEFT,41.9552564657,-87.7733296023
CRIMINAL DAMAGE,41.7160244553,-87.6556067148
BURGLARY,41.7936207589,-87.691641084
THEFT,41.7432618745,-87.6631069635
CRIMINAL DAMAGE,41.8760111143,-87.7299669332
THEFT,41.7705808953,-87.6092061701
CRIMINAL DAMAGE,41.7734813308,-87.711777596
THEFT,41.955407427,-87.7733356336
ROBBERY,41.8078235921,-87.6179678033
NARCOTICS,41.8951902794,-87.7149366731
CRIMINAL DAMAGE,41.8662659978,-87.7262697872
BATTERY,41.8861910237,-87.6254416495
MOTOR VEHICLE THEFT,41.7806601586,-87.6996751036
OTHER OFFENSE,41.7394411986,-87.7022569387
BATTERY,41.9351228616,-87.7595839097
THEFT,41.8199552332,-87.6966354178
BATTERY,41.8818950947,-87.6279237311
THEFT,41.8085142225,-87.7503749311
THEFT,41.9109471731,-87.6532070497
ASSAULT,41.8399907468,-87.6288795739
THEFT,41.9685350092,-87.6560697382
ROBBERY,41.8770343692,-87.7210859505
THEFT,41.9308345792,-87.7890885491
ASSAULT,41.7518814836,-87.5632403362
THEFT,41.9497397021,-87.758710282
THEFT,41.9105637236,-87.637755299
BATTERY,41.7943695146,-87.6487788033
OFFENSE INVOLVING CHILDREN,41.7928779038,-87.7603188329
ROBBERY,41.750475378,-87.6429604176
INTERFERENCE WITH PUBLIC OFFICER,41.9379424784,-87.7532883796
THEFT,41.8805332793,-87.7511639411
THEFT,41.7868460433,-87.6653262764
THEFT,41.8950926881,-87.6642398705
PUBLIC PEACE VIOLATION,41.9621815546,-87.7072041208
BURGLARY,41.9222157409,-87.6650221803
ROBBERY,41.8665938933,-87.7228964116
THEFT,41.983030549,-87.6954730315
ROBBERY,41.7492752557,-87.6050371242
OTHER OFFENSE,42.0202791201,-87.6696342746
CRIMINAL DAMAGE,41.9617160203,-87.7772145538
THEFT,41.7891530018,-87.6852759069
BURGLARY,41.7910228531,-87.6972371738
BATTERY,41.9029332153,-87.7076033213
THEFT,41.6950610982,-87.6341688088
CRIMINAL DAMAGE,41.6709328663,-87.6377826819
MOTOR VEHICLE THEFT,41.6873288072,-87.6348236667
SEX OFFENSE,41.9539170065,-87.7766573804
THEFT,41.9098043507,-87.7406261112
CRIMINAL DAMAGE,41.9001000537,-87.7310038104
BURGLARY,41.7811504989,-87.6085482981
MOTOR VEHICLE THEFT,42.000938734,-87.6983661965
THEFT,41.7478753031,-87.6547331363
ROBBERY,41.7403857652,-87.6730483134
THEFT,41.6712043478,-87.6464178084
THEFT,41.925567207,-87.6867230398
THEFT,41.9080744159,-87.6958560682
BURGLARY,41.7728696725,-87.5714466974
OTHER OFFENSE,41.8662624507,-87.6559497335
THEFT,41.9577680343,-87.6479630009
THEFT,41.6878709858,-87.6636675501
THEFT,41.8243502827,-87.6180773735
BATTERY,41.7513660251,-87.6514823927
BURGLARY,41.9143380284,-87.776861831
DECEPTIVE PRACTICE,41.8976683925,-87.6242644034
THEFT,41.7375787708,-87.6049970854
BATTERY,41.9218025384,-87.7317330629
BURGLARY,41.9675949115,-87.7156378955
THEFT,42.0163936915,-87.6754116747
BATTERY,41.9062445618,-87.6740825369
CRIMINAL DAMAGE,41.973470708,-87.7612698246
MOTOR VEHICLE THEFT,41.8787428313,-87.7270660472
DECEPTIVE PRACTICE,41.9156354331,-87.6890902404
THEFT,41.9308345792,-87.7890885491
BATTERY,41.8658454103,-87.7067205367
THEFT,41.9576109504,-87.6547809822
ASSAULT,41.9116315892,-87.6469357913
ROBBERY,41.8016994965,-87.6332968365
ASSAULT,41.8162123409,-87.7026593869
DECEPTIVE PRACTICE,41.8088248731,-87.6648302207
MOTOR VEHICLE THEFT,41.774193919,-87.6642221202
OTHER OFFENSE,41.7210821455,-87.6797514958
BURGLARY,41.7533698927,-87.7005006505
ROBBERY,41.9416832937,-87.7278595639
BATTERY,41.7591969541,-87.5725907165
ASSAULT,41.9750917921,-87.7594717059
ROBBERY,41.8343925651,-87.6329370225
THEFT,41.9050705183,-87.6823453459
BATTERY,41.7541778219,-87.5664269985
ASSAULT,41.7180085587,-87.5616119941
BATTERY,41.6817923277,-87.6418939597
CRIMINAL TRESPASS,41.8834800763,-87.6277300275
CRIMINAL DAMAGE,41.8026198352,-87.6917420213
CRIMINAL DAMAGE,41.7704907172,-87.5848587713
MOTOR VEHICLE THEFT,41.7543841673,-87.6435672208
THEFT,41.9044007488,-87.688148908
CRIMINAL DAMAGE,41.8026198352,-87.6917420213
THEFT,41.9182988723,-87.683518961
BATTERY,41.8097067483,-87.7528400688
PUBLIC PEACE VIOLATION,41.7693829167,-87.5845747224
BATTERY,42.0141360423,-87.6827761296
CRIMINAL TRESPASS,41.8733029551,-87.7448554736
BATTERY,41.7582256763,-87.6152642662
BURGLARY,41.9181355012,-87.8058152332
BATTERY,41.8084203875,-87.6651168615
BATTERY,41.7541256843,-87.5664276192
THEFT,41.9354473195,-87.6421305035
ROBBERY,41.8762722779,-87.7253709597
NARCOTICS,41.7844845033,-87.6693364158
BATTERY,41.7914356451,-87.7024219369
BATTERY,41.7607502,-87.709188162
CRIMINAL DAMAGE,41.7006853275,-87.5606327159
BATTERY,42.0174703818,-87.6842582999
MOTOR VEHICLE THEFT,41.9961138977,-87.6845268606
THEFT,41.9633861511,-87.6776891099
BATTERY,41.7501869393,-87.6623679623
CRIMINAL DAMAGE,41.9716473756,-87.7615840055
OTHER OFFENSE,41.8694397843,-87.6872963349
CRIMINAL DAMAGE,41.8919163362,-87.658863036
OTHER OFFENSE,41.855370775,-87.6237260472
OTHER OFFENSE,41.772905316,-87.6444612805
CRIMINAL DAMAGE,41.9260193252,-87.7073998281
OTHER OFFENSE,41.7592368752,-87.6128413005
CRIMINAL TRESPASS,41.772905316,-87.6444612805
OTHER OFFENSE,41.8112443712,-87.595201889
MOTOR VEHICLE THEFT,41.7773999273,-87.6047813276
BATTERY,41.8257924601,-87.6853761679
BATTERY,41.7517115177,-87.5764831241
BATTERY,41.7479974959,-87.6498836492
THEFT,41.7537491813,-87.6685281734
BATTERY,41.7534684247,-87.6124147252
CRIMINAL DAMAGE,41.7653934664,-87.6218299653
MOTOR VEHICLE THEFT,41.7494057216,-87.5801528453
BATTERY,41.890195814,-87.7682019009
OTHER OFFENSE,41.9458455087,-87.7619800168
MOTOR VEHICLE THEFT,41.7227650981,-87.6373411909
BATTERY,41.9385315576,-87.80661749
THEFT,41.7625618622,-87.7148482854
THEFT,41.8938940862,-87.7520636876
OFFENSE INVOLVING CHILDREN,41.7877364073,-87.6910434083
THEFT,41.8996429841,-87.7380790453
BURGLARY,41.9302579218,-87.7132420178
CRIMINAL DAMAGE,41.8157720617,-87.6979607973
KIDNAPPING,41.9821790111,-87.8152174267
MOTOR VEHICLE THEFT,41.9693280621,-87.7603912641
WEAPONS VIOLATION,41.7493061538,-87.6025558269
ROBBERY,41.7300120645,-87.5470230872
BATTERY,41.7404380192,-87.6654703737
BATTERY,41.7496128947,-87.6243569489
THEFT,41.8960680735,-87.6546211096
BATTERY,41.8297675214,-87.6185270908
OTHER OFFENSE,41.9628392877,-87.7136174464
MOTOR VEHICLE THEFT,41.9432497771,-87.7210446675
THEFT,41.7928611249,-87.6178628365
CRIMINAL TRESPASS,41.7370094294,-87.737143052
CRIMINAL DAMAGE,41.9101874139,-87.6345337775
THEFT,41.7375787708,-87.6049970854
CRIMINAL DAMAGE,41.8857688298,-87.7537825903
BATTERY,41.8121137809,-87.6045751588
THEFT,41.9496265957,-87.6554648682
THEFT,41.8005575338,-87.6054249519
BATTERY,41.7552580262,-87.5601287408
BURGLARY,41.9706704321,-87.6740584756
THEFT,41.9570290627,-87.6547614195
WEAPONS VIOLATION,41.7606410977,-87.6053044669
OTHER OFFENSE,41.7470760953,-87.6061833152
THEFT,41.8044097719,-87.6634933712
OTHER OFFENSE,41.9375684982,-87.7260718193
THEFT,41.8781617621,-87.6816013802
THEFT,41.9008269193,-87.7340825371
MOTOR VEHICLE THEFT,41.6687081928,-87.6258053321
BATTERY,41.864724164,-87.6589580072
BURGLARY,41.96854626,-87.7098886428
ROBBERY,41.696518098,-87.6827281698
BATTERY,41.8520557733,-87.6923457023
THEFT,41.9024949055,-87.6653564405
THEFT,41.9260313146,-87.693641536
BATTERY,41.705397663,-87.5330151788
BATTERY,41.9466472299,-87.8044480672
OTHER OFFENSE,41.748626728,-87.6495544915
CRIMINAL DAMAGE,42.0148229749,-87.6699853931
CRIMINAL DAMAGE,41.8079870486,-87.5918134056
SEX OFFENSE,41.9028643976,-87.6298088377
BATTERY,41.829020789,-87.6215734672
THEFT,41.9842434237,-87.6608429268
THEFT,41.7597606194,-87.6198103488
CRIMINAL DAMAGE,41.905791603,-87.6949383459
OTHER OFFENSE,41.9114329404,-87.7619894252
BATTERY,41.8120366356,-87.6673572294
BATTERY,41.7000903454,-87.6157356271
OTHER OFFENSE,41.8157799143,-87.5967969263
OFFENSE INVOLVING CHILDREN,41.8108598013,-87.5959986194
DECEPTIVE PRACTICE,41.9492820755,-87.6482781498
MOTOR VEHICLE THEFT,41.8019965188,-87.6775838575
BATTERY,41.6822351141,-87.6289445783
BATTERY,41.7429636251,-87.5467954667
BATTERY,41.9085807038,-87.7239036017
BATTERY,41.8620014743,-87.7236889903
CRIMINAL DAMAGE,41.8652929833,-87.7045598958
ROBBERY,41.8961104336,-87.6310877143
BATTERY,41.7973820446,-87.6730393604
THEFT,41.9643625349,-87.6549226068
CRIMINAL DAMAGE,41.853045616,-87.6931800447
CRIMINAL DAMAGE,41.880709597,-87.7363306021
BATTERY,41.7902087086,-87.6176319788
BATTERY,41.7740822538,-87.6241058673
BATTERY,41.8933915324,-87.6298466929
MOTOR VEHICLE THEFT,41.8961090807,-87.7271919958
CRIMINAL DAMAGE,41.9382964656,-87.7393295497
BATTERY,41.747525705,-87.6043789626
BATTERY,41.736849189,-87.5625699209
ASSAULT,41.9037159475,-87.6312909061
BATTERY,41.9579572273,-87.7584305764
MOTOR VEHICLE THEFT,41.6815388162,-87.6421785534
BATTERY,41.7859394959,-87.7332799058
THEFT,41.7271856218,-87.6505109078
CRIMINAL TRESPASS,41.6930131334,-87.6277688471
ROBBERY,41.8748597017,-87.7455388344
CRIMINAL DAMAGE,41.7871962078,-87.6414922235
THEFT,41.7786601632,-87.6555452329
BATTERY,41.8838363231,-87.7574907278
ASSAULT,41.7480425484,-87.6211530875
MOTOR VEHICLE THEFT,41.8248597847,-87.6700567709
HOMICIDE,41.9271000561,-87.7340535333
BATTERY,41.9365869943,-87.7252100767
CRIMINAL DAMAGE,41.7594992225,-87.5772236215
CRIMINAL DAMAGE,41.8362527815,-87.6529599892
BATTERY,41.8729482136,-87.7637605764
ROBBERY,41.8970929619,-87.7264260399
ARSON,41.9520277432,-87.7646452139
THEFT,41.8986800064,-87.6371055705
CRIMINAL DAMAGE,41.7380657839,-87.6366227466
OTHER OFFENSE,41.8866321009,-87.6173536942
BATTERY,41.7807700656,-87.7397773404
BATTERY,41.742283467,-87.5859156246
CRIMINAL DAMAGE,41.8019650022,-87.680723667
ARSON,41.7101826717,-87.6270427545
ASSAULT,41.772955836,-87.6059094155
ROBBERY,41.8069375841,-87.6127619
BATTERY,41.8504526098,-87.7001686412
THEFT,41.7568782848,-87.5759532944
ASSAULT,41.7837274625,-87.6581024757
BATTERY,41.8752114472,-87.738702361
MOTOR VEHICLE THEFT,41.950109866,-87.8061141345
ASSAULT,41.9354795312,-87.7380068652
THEFT,41.8923290777,-87.7075305365
THEFT,41.9952637588,-87.7441747038
BATTERY,41.9244511418,-87.7203976474
NARCOTICS,41.8373773562,-87.6464087697
OTHER OFFENSE,41.9266539742,-87.7217950206
BATTERY,41.8847806897,-87.7553743101
BATTERY,41.7055659034,-87.601044511
BATTERY,41.7612727275,-87.6514434996
CRIM SEXUAL ASSAULT,41.7471288436,-87.6423000174
ROBBERY,41.8443986399,-87.7056453293
BATTERY,41.9857947178,-87.7639880171
BATTERY,41.7844699449,-87.7304006347
THEFT,41.7948375947,-87.6206059349
BATTERY,41.8178151432,-87.6196762047
THEFT,41.8833328291,-87.6707303053
OTHER OFFENSE,41.8351327723,-87.65336449
ROBBERY,41.8545643901,-87.7113785765
BATTERY,41.9167888966,-87.7487476032
ROBBERY,41.7838777901,-87.6058593063
BATTERY,41.6924544268,-87.6248311925
BATTERY,41.8115210917,-87.6688445106
BATTERY,41.9446555945,-87.7616451158
BATTERY,41.7683695142,-87.6123432241
ASSAULT,41.9048485311,-87.759590552
OTHER OFFENSE,41.7206577196,-87.6297229244
BATTERY,41.7652334305,-87.588779677
THEFT,41.8065859416,-87.6739205191
OTHER OFFENSE,41.7610397237,-87.6468790123
CRIMINAL DAMAGE,41.8515176702,-87.6992258414
ROBBERY,41.9399391926,-87.7126704116
CRIMINAL DAMAGE,41.7798936034,-87.6319795136
BATTERY,41.7823363567,-87.765703477
CRIMINAL DAMAGE,41.7592142451,-87.6140473995
CRIMINAL DAMAGE,41.7961027287,-87.6705734031
OTHER OFFENSE,41.7538022336,-87.549807611
BATTERY,41.9155257155,-87.7263726799
BATTERY,41.9065017782,-87.7148899735
CRIMINAL TRESPASS,41.6550484173,-87.6049689194
HOMICIDE,41.76037689,-87.6554151243
ASSAULT,41.8834014973,-87.651057197
THEFT,41.9778162801,-87.6566002897
ASSAULT,41.7532441906,-87.5817058429
OTHER OFFENSE,41.8665168495,-87.7055501728
BATTERY,41.7802079838,-87.7909470375
THEFT,41.7632408026,-87.6464450251
BURGLARY,41.926933291,-87.7599733276
BATTERY,41.7802079838,-87.7909470375
MOTOR VEHICLE THEFT,41.8003212187,-87.7330687341
BATTERY,41.7824905096,-87.6236208993
THEFT,41.9067605419,-87.6674353263
ROBBERY,41.7200993499,-87.6188426916
BATTERY,41.8127723072,-87.6929722862
BATTERY,41.8796941905,-87.7744965751
OTHER OFFENSE,41.9766898874,-87.9005208311
BURGLARY,41.9060472897,-87.6306371835
ASSAULT,41.9260193252,-87.7073998281
CRIMINAL DAMAGE,41.9118415507,-87.7775889076
BATTERY,41.8928481278,-87.7234141086
CRIMINAL DAMAGE,41.9541625261,-87.6858495436
NARCOTICS,41.9515892023,-87.7873680246
MOTOR VEHICLE THEFT,41.7998079727,-87.6904534364
CRIMINAL DAMAGE,41.9146592806,-87.7192862496
THEFT,41.9456960872,-87.7316555158
OTHER OFFENSE,41.8650726156,-87.6929866576
BATTERY,41.774120814,-87.5885669177
BATTERY,41.9029421863,-87.7559378864
CRIMINAL TRESPASS,41.8907248045,-87.6394286376
DECEPTIVE PRACTICE,41.7563719214,-87.6168059154
BATTERY,41.8238265061,-87.6886025865
ASSAULT,41.781381412,-87.6862927776
THEFT,41.8172793067,-87.6848163336
BATTERY,41.7454699239,-87.6000195926
THEFT,41.9762001591,-87.9053087335
NARCOTICS,41.8834526996,-87.7489120328
BATTERY,41.7612275705,-87.5821588124
CRIMINAL TRESPASS,41.8880709454,-87.6205804831
OTHER OFFENSE,41.8440978635,-87.72782996
THEFT,41.9123467571,-87.6672560257
THEFT,41.874241143,-87.7431835597
BATTERY,41.8808417683,-87.7254304663
MOTOR VEHICLE THEFT,41.9293267984,-87.767272335
THEFT,41.7360425782,-87.6534654407
BATTERY,41.9534206754,-87.7561699807
BATTERY,41.8910485196,-87.7597471173
BATTERY,41.9704634425,-87.6578070481
CRIMINAL DAMAGE,41.984971076,-87.7110415095
BURGLARY,41.8398828638,-87.7206218532
ROBBERY,41.7333012474,-87.6021071163
MOTOR VEHICLE THEFT,41.9613722736,-87.6962773703
KIDNAPPING,41.7115141062,-87.6479628922
BURGLARY,41.8725709356,-87.7333221449
THEFT,41.9972785062,-87.7094721622
DECEPTIVE PRACTICE,41.9500838262,-87.7089914801
BURGLARY,41.9653151021,-87.7106739279
